No,Date,Ticker,Reference,Open_price,Close_price,Highest_price,Lowest_price,Average,Change,Change_percent,Matched_volume,Matched_value,Negotiated_volume,Negotiated_value,Total_volume,Total_value,Market_cap
1202,03/11/2021,SSB,"37,200","37,200","38,250","38,400","36,550","37,233","1,050",2.82,2.19,81.48,0.00,0.00,2.19,81.48,"51,350.18"
1203,02/11/2021,SSB,"37,200","37,000","37,200","37,250","36,400","36,963",0,0.00,1.94,71.61,0.00,0.00,1.94,71.61,"49,940.57"
1204,01/11/2021,SSB,"37,100","36,900","37,200","37,250","36,200","36,678",100,0.27,2.04,74.72,0.00,0.00,2.04,74.72,"49,940.57"
1205,29/10/2021,SSB,"37,800","37,750","37,100","37,800","36,800","37,186",-700,-1.85,2.12,78.87,0.00,0.00,2.12,78.87,"49,806.32"
1206,28/10/2021,SSB,"36,550","36,600","37,800","37,800","36,350","36,617","1,250",3.42,1.70,62.31,0.00,0.00,1.70,62.31,"50,746.06"
1207,27/10/2021,SSB,"36,450","36,500","36,550","36,600","36,150","36,369",100,0.27,2.16,78.71,0.00,0.00,2.16,78.71,"49,067.95"
1208,26/10/2021,SSB,"36,600","36,500","36,450","36,600","35,950","36,260",-150,-0.41,2.03,73.50,0.00,0.00,2.03,73.50,"48,933.70"
1209,25/10/2021,SSB,"36,650","36,600","36,600","36,700","36,200","36,349",-50,-0.14,1.90,69.03,0.00,0.00,1.90,69.03,"49,135.07"
1210,22/10/2021,SSB,"37,000","37,050","36,650","37,050","36,550","36,767",-350,-0.95,2.16,79.45,0.00,0.00,2.16,79.45,"49,202.20"
1211,21/10/2021,SSB,"37,200","37,150","37,000","37,300","36,300","36,809",-200,-0.54,3.23,118.75,0.00,0.00,3.23,118.75,"49,672.07"
1212,20/10/2021,SSB,"37,200","37,000","37,200","37,200","36,800","37,012",0,0.00,1.89,69.99,0.00,0.00,1.89,69.99,"49,940.57"
1213,19/10/2021,SSB,"37,200","37,250","37,200","37,250","36,600","36,936",0,0.00,1.76,65.19,0.00,0.00,1.76,65.19,"49,940.57"
1214,18/10/2021,SSB,"37,400","37,400","37,200","37,550","36,500","37,112",-200,-0.53,2.99,110.93,0.00,0.00,2.99,110.93,"49,940.57"
1215,15/10/2021,SSB,"37,200","37,200","37,400","37,450","37,150","37,300",200,0.54,3.57,133.10,0.00,0.00,3.57,133.10,"50,209.07"
1216,14/10/2021,SSB,"37,050","37,000","37,200","37,350","36,750","37,111",150,0.40,3.23,119.80,0.00,0.00,3.23,119.80,"49,940.57"
1217,13/10/2021,SSB,"35,900","36,100","37,050","37,500","35,400","35,815","1,150",3.20,2.70,96.62,0.00,0.00,2.70,96.62,"49,739.19"
1218,12/10/2021,SSB,"38,000","38,050","38,000","38,050","37,700","37,870",0,0.00,2.10,79.65,0.00,0.00,2.10,79.65,"51,014.56"
1219,11/10/2021,SSB,"38,000","38,050","38,000","38,450","37,600","37,862",0,0.00,1.82,68.98,0.00,0.00,1.82,68.98,"51,014.56"
1220,08/10/2021,SSB,"37,600","37,650","38,000","38,500","37,600","38,083",400,1.06,2.07,78.68,0.00,0.00,2.07,78.68,"51,014.56"
1221,07/10/2021,SSB,"36,200","36,250","37,600","37,600","35,700","36,037","1,400",3.87,2.02,72.82,0.04,1.31,2.06,74.13,"50,477.56"
1222,06/10/2021,SSB,"35,950","36,000","36,200","36,200","35,450","35,881",250,0.70,2.02,72.30,0.00,0.00,2.02,72.30,"48,598.08"
1223,05/10/2021,SSB,"35,850","35,800","35,950","35,950","35,350","35,700",100,0.28,1.86,66.46,0.00,0.00,1.86,66.46,"48,262.46"
1224,04/10/2021,SSB,"35,850","35,850","35,850","35,900","35,450","35,653",0,0.00,2.06,73.48,0.00,0.00,2.06,73.48,"48,128.21"
1225,01/10/2021,SSB,"35,850","35,850","35,850","35,900","35,450","35,653",0,0.00,2.03,72.48,0.00,0.00,2.03,72.48,"48,128.21"
1226,30/09/2021,SSB,"35,850","35,800","35,850","35,950","35,200","35,580",0,0.00,2.69,95.86,0.00,0.00,2.69,95.86,"48,128.21"
1227,29/09/2021,SSB,"35,850","35,850","35,850","35,850","35,550","35,686",0,0.00,2.03,72.51,0.00,0.00,2.03,72.51,"48,128.21"
1228,28/09/2021,SSB,"35,750","35,600","35,850","35,850","35,450","35,591",100,0.28,2.04,72.75,0.34,11.42,2.39,84.16,"48,128.21"
1229,27/09/2021,SSB,"36,000","36,000","35,750","36,100","35,050","35,655",-250,-0.69,2.51,89.39,0.00,0.00,2.51,89.39,"47,993.96"
1230,24/09/2021,SSB,"35,800","35,950","36,000","36,000","35,750","35,834",200,0.56,1.79,64.14,0.08,2.65,1.87,66.78,"48,329.58"
1231,23/09/2021,SSB,"35,700","35,750","35,800","35,800","35,450","35,604",100,0.28,1.99,71.01,0.00,0.00,1.99,71.01,"48,061.08"
1232,22/09/2021,SSB,"35,700","35,750","35,700","35,800","35,150","35,471",0,0.00,1.90,67.53,0.00,0.00,1.90,67.53,"47,926.83"
1233,21/09/2021,SSB,"36,000","35,600","35,700","35,800","35,500","35,651",-300,-0.83,1.63,58.00,0.00,0.00,1.63,58.00,"47,926.83"
1234,20/09/2021,SSB,"35,950","35,900","36,000","36,100","35,850","35,944",50,0.14,2.19,78.75,0.00,0.00,2.19,78.75,"48,329.58"
1235,17/09/2021,SSB,"35,750","35,750","35,950","35,950","35,600","35,742",200,0.56,2.99,106.73,0.00,0.00,2.99,106.73,"48,262.46"
1236,16/09/2021,SSB,"35,750","35,800","35,750","35,950","35,250","35,661",0,0.00,3.06,109.05,0.00,0.00,3.06,109.05,"47,993.96"
1237,15/09/2021,SSB,"35,600","35,600","35,750","35,750","35,450","35,582",150,0.42,1.99,70.73,0.00,0.00,1.99,70.73,"47,993.96"
1238,14/09/2021,SSB,"35,600","35,600","35,600","35,800","35,450","35,576",0,0.00,2.02,71.83,0.00,0.00,2.02,71.83,"47,792.59"
1239,13/09/2021,SSB,"36,000","35,800","35,600","36,000","35,150","35,655",-400,-1.11,3.34,119.10,0.00,0.00,3.34,119.10,"47,792.59"
1240,10/09/2021,SSB,"36,000","36,000","36,000","36,050","35,650","35,896",0,0.00,2.79,100.19,0.00,0.00,2.79,100.19,"48,329.58"
1241,09/09/2021,SSB,"35,600","35,550","36,000","36,000","35,400","35,582",400,1.12,3.58,127.23,0.00,0.00,3.58,127.23,"48,329.58"
1242,08/09/2021,SSB,"36,000","35,950","35,600","35,950","35,450","35,733",-400,-1.11,3.64,130.19,0.00,0.00,3.64,130.19,"47,792.59"
1243,07/09/2021,SSB,"35,900","35,650","36,000","36,000","35,150","35,769",100,0.28,3.85,137.75,0.00,0.00,3.85,137.75,"48,329.58"
1244,06/09/2021,SSB,"35,900","35,300","35,900","35,950","35,100","35,626",0,0.00,3.04,108.45,0.00,0.00,3.04,108.45,"48,195.33"
1245,01/09/2021,SSB,"36,000","36,000","35,900","36,100","35,100","35,723",-100,-0.28,3.85,137.52,0.00,0.00,3.85,137.52,"48,195.33"
1246,31/08/2021,SSB,"36,000","36,000","36,000","36,100","35,650","35,851",0,0.00,3.01,107.89,0.00,0.00,3.01,107.89,"48,329.58"
1247,30/08/2021,SSB,"35,350","35,400","36,000","36,000","35,200","35,359",650,1.84,3.41,120.43,0.00,0.00,3.41,120.43,"48,329.58"
1248,27/08/2021,SSB,"35,350","35,300","35,350","35,350","34,200","34,899",0,0.00,3.17,110.55,0.00,0.00,3.17,110.55,"47,456.96"
1249,26/08/2021,SSB,"35,700","35,600","35,350","35,750","35,050","35,453",-350,-0.98,3.28,116.21,0.00,0.00,3.28,116.21,"47,456.96"
1250,25/08/2021,SSB,"35,600","35,700","35,700","35,950","35,200","35,504",100,0.28,2.70,95.97,0.00,0.00,2.70,95.97,"47,926.83"
1251,24/08/2021,SSB,"35,300","35,200","35,600","35,600","34,750","35,192",300,0.85,2.17,76.27,0.00,0.00,2.17,76.27,"47,792.59"
1252,23/08/2021,SSB,"35,800","35,600","35,300","35,700","34,950","35,132",-500,-1.40,2.29,80.28,0.00,0.00,2.29,80.28,"47,389.84"
1253,20/08/2021,SSB,"35,900","35,900","35,800","35,900","34,600","35,179",-100,-0.28,1.81,63.83,0.00,0.00,1.81,63.83,"48,061.08"
1254,19/08/2021,SSB,"36,250","36,200","35,900","36,200","35,600","35,872",-350,-0.97,2.06,73.88,0.00,0.00,2.06,73.88,"48,195.33"
1255,18/08/2021,SSB,"36,800","36,250","36,250","36,700","36,000","36,207",-550,-1.49,2.35,85.13,0.00,0.00,2.35,85.13,"48,665.20"
1256,17/08/2021,SSB,"36,600","36,600","36,800","37,500","36,500","36,804",200,0.55,2.52,92.76,0.00,0.00,2.52,92.76,"48,538.77"
1257,16/08/2021,SSB,"36,400","36,300","36,600","36,600","35,500","36,080",200,0.55,3.05,110.03,0.00,0.00,3.05,110.03,"48,274.97"
1258,13/08/2021,SSB,"36,600","36,500","36,400","36,500","35,500","35,991",-200,-0.55,2.63,94.54,0.00,0.00,2.63,94.54,"48,011.18"
