No,Date,Ticker,Reference,Open_price,Close_price,Highest_price,Lowest_price,Average,Change,Change_percent,Matched_volume,Matched_value,Negotiated_volume,Negotiated_value,Total_volume,Total_value,Market_cap
106,31/03/2026,VPB,"26,100","26,400","26,700","26,900","26,250","26,653",600,2.30,19.38,516.38,9.82,249.59,29.20,765.97,"211,835.76"
107,30/03/2026,VPB,"26,450","25,650","26,100","26,400","25,550","25,957",-350,-1.32,16.54,429.58,1.36,35.97,17.90,465.55,"207,075.41"
108,27/03/2026,VPB,"26,200","26,000","26,450","26,550","25,900","26,279",250,0.95,11.26,296.08,1.78,47.72,13.05,343.81,"209,852.28"
109,26/03/2026,VPB,"26,300","26,300","26,200","26,500","25,850","26,230",-100,-0.38,19.43,509.77,2.39,64.34,21.82,574.11,"207,868.80"
110,25/03/2026,VPB,"25,250","25,950","26,300","26,400","25,550","26,000","1,050",4.16,21.94,570.70,1.64,42.99,23.58,613.69,"208,662.19"
111,24/03/2026,VPB,"24,000","24,450","25,250","25,650","24,250","25,082","1,250",5.21,30.00,752.58,1.35,33.75,31.35,786.33,"200,331.57"
112,23/03/2026,VPB,"25,050","24,900","24,000","24,900","23,900","24,144","-1,050",-4.19,22.74,548.25,1.73,44.98,24.47,593.23,"190,414.17"
113,20/03/2026,VPB,"25,600","25,300","25,050","25,900","25,050","25,242",-550,-2.15,15.98,403.48,5.50,150.31,21.48,553.80,"198,744.79"
114,19/03/2026,VPB,"25,600","25,250","25,600","25,800","24,950","25,284",0,0.00,23.99,607.41,0.00,0.00,23.99,607.41,"203,108.44"
115,18/03/2026,VPB,"25,700","25,950","25,600","26,150","25,400","25,792",-100,-0.39,9.27,239.13,7.87,208.80,17.15,447.93,"203,108.44"
116,17/03/2026,VPB,"25,500","25,800","25,700","26,400","25,700","26,023",200,0.78,9.32,242.64,2.81,76.35,12.13,318.99,"203,901.84"
117,16/03/2026,VPB,"25,650","25,700","25,500","25,750","25,400","25,550",-150,-0.58,7.47,190.77,0.00,0.00,7.47,190.77,"202,315.05"
118,13/03/2026,VPB,"25,750","25,400","25,650","26,000","25,000","25,581",-100,-0.39,13.87,354.59,5.89,157.55,19.75,512.14,"203,505.14"
119,12/03/2026,VPB,"26,450","25,850","25,750","26,200","25,500","25,795",-700,-2.65,12.81,330.46,6.90,189.63,19.71,520.09,"204,298.53"
120,11/03/2026,VPB,"25,500","25,500","26,450","26,500","25,400","26,009",950,3.73,17.30,450.93,0.78,21.06,18.08,471.99,"209,852.28"
121,10/03/2026,VPB,"24,800","26,000","25,500","26,000","24,800","25,362",700,2.82,30.38,772.77,13.08,339.97,43.46,"1,112.74","202,315.05"
122,09/03/2026,VPB,"26,650","24,800","24,800","25,200","24,800","24,808","-1,850",-6.94,32.37,802.98,8.39,217.17,40.77,"1,020.15","196,761.31"
123,06/03/2026,VPB,"27,000","27,000","26,650","27,000","26,650","26,783",-350,-1.30,15.45,413.88,10.75,309.50,26.21,723.38,"211,439.06"
124,05/03/2026,VPB,"27,150","27,450","27,000","28,100","26,950","27,410",-150,-0.55,21.45,588.31,0.03,0.70,21.48,589.01,"214,215.94"
125,04/03/2026,VPB,"27,450","27,350","27,150","27,650","26,500","26,964",-300,-1.09,26.58,717.12,0.70,19.25,27.28,736.38,"215,406.03"
126,03/03/2026,VPB,"28,050","28,050","27,450","28,450","27,300","27,850",-600,-2.14,18.80,522.83,6.00,168.56,24.80,691.39,"217,786.20"
127,02/03/2026,VPB,"28,950","28,250","28,050","28,700","27,950","28,356",-900,-3.11,24.66,699.16,2.00,61.60,26.66,760.76,"222,546.56"
128,27/02/2026,VPB,"28,900","29,050","28,950","29,450","28,750","29,102",50,0.17,18.00,523.35,0.00,0.00,18.00,523.35,"229,687.09"
129,26/02/2026,VPB,"28,850","29,000","28,900","29,200","28,850","28,999",50,0.17,13.93,403.94,4.92,142.00,18.86,545.94,"229,290.39"
130,25/02/2026,VPB,"29,000","29,000","28,850","29,500","28,800","29,064",-150,-0.52,20.14,585.45,1.32,40.80,21.46,626.25,"228,893.70"
