No,Date,Ticker,Reference,Open_price,Close_price,Highest_price,Lowest_price,Average,Change,Change_percent,Matched_volume,Matched_value,Negotiated_volume,Negotiated_value,Total_volume,Total_value,Market_cap
1784,04/07/2019,MCH,"96,000","96,000","96,000","96,000","96,000","96,000",0,0.00,0.00,0.02,0.00,0.00,0.00,0.02,"58,553.20"
1785,03/07/2019,MCH,"96,000","96,000","96,000","96,000","96,000","96,000",0,0.00,0.00,0.03,0.00,0.00,0.00,0.03,"58,553.20"
1786,02/07/2019,MCH,"96,000","96,000","96,000","96,000","96,000","96,000",0,0.00,0.00,0.08,0.00,0.00,0.00,0.08,"58,553.20"
1787,01/07/2019,MCH,"96,000","96,000","96,000","96,000","96,000","96,000",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"58,553.20"
1788,28/06/2019,MCH,"95,100","96,000","96,000","96,000","96,000","96,000",900,0.95,0.00,0.13,0.00,0.00,0.00,0.13,"58,553.20"
1789,27/06/2019,MCH,"96,400","95,200","95,100","95,200","95,100","95,100","-1,300",-1.35,0.00,0.23,0.00,0.00,0.00,0.23,"58,004.26"
1790,26/06/2019,MCH,"96,400","96,400","99,000","96,400","96,400","96,400","2,600",2.70,0.00,0.01,0.00,0.00,0.00,0.01,"60,382.98"
1791,25/06/2019,MCH,"96,400","96,400","96,400","96,400","96,400","96,400",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"58,797.17"
1792,24/06/2019,MCH,"96,000","96,000","99,000","99,000","96,000","96,366","3,000",3.13,0.02,2.29,0.03,3.40,0.06,5.69,"60,382.98"
1793,21/06/2019,MCH,"97,900","96,000","96,000","96,000","96,000","96,000","-1,900",-1.94,0.00,0.01,0.00,0.00,0.00,0.01,"58,553.20"
1794,20/06/2019,MCH,"97,700","94,700","98,000","98,000","94,700","97,854",300,0.31,0.00,0.25,0.10,8.40,0.10,8.65,"59,773.05"
1795,19/06/2019,MCH,"97,700","97,700","98,000","97,700","97,700","97,700",300,0.31,0.00,0.00,0.03,3.40,0.03,3.40,"59,773.05"
1796,18/06/2019,MCH,"97,700","97,700","97,700","97,700","97,700","97,700",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"59,590.08"
1797,17/06/2019,MCH,"97,700","97,700","97,700","97,700","97,700","97,700",0,0.00,0.00,0.00,0.10,8.40,0.10,8.40,"59,590.08"
1798,14/06/2019,MCH,"97,200","96,000","98,000","98,000","96,000","97,667",800,0.82,0.00,0.06,0.00,0.00,0.00,0.06,"59,773.05"
1799,13/06/2019,MCH,"99,900","95,600","98,000","98,000","94,000","97,184","-1,900",-1.90,0.00,0.43,0.00,0.00,0.00,0.43,"59,773.05"
1800,12/06/2019,MCH,"99,900","99,900","99,900","99,900","99,900","99,900",0,0.00,0.00,0.01,0.00,0.00,0.00,0.01,"60,931.92"
1801,11/06/2019,MCH,"99,000","99,800","99,900","99,900","99,800","99,850",900,0.91,0.00,0.04,0.00,0.00,0.00,0.04,"60,931.92"
1802,10/06/2019,MCH,"99,800","96,000","99,900","99,900","96,000","99,022",100,0.10,0.02,1.90,0.00,0.00,0.02,1.90,"60,931.92"
1803,07/06/2019,MCH,"95,400","99,900","94,000","100,200","94,000","99,773","-1,400",-1.47,0.00,0.27,0.00,0.00,0.00,0.27,"57,333.34"
1804,06/06/2019,MCH,"98,600","99,900","99,900","99,900","99,900","98,600","1,300",1.32,0.00,0.01,0.00,0.00,0.00,0.01,"60,931.92"
1805,05/06/2019,MCH,"98,800","98,900","99,000","99,000","98,500","98,616",200,0.20,0.01,0.57,0.00,0.00,0.01,0.57,"60,382.98"
1806,04/06/2019,MCH,"98,400","98,900","98,900","98,900","98,400","98,787",500,0.51,0.00,0.40,0.00,0.00,0.00,0.40,"60,321.99"
1807,03/06/2019,MCH,"98,300","98,300","98,500","98,500","98,300","98,400",200,0.20,0.00,0.20,0.00,0.00,0.00,0.20,"60,078.02"
1808,31/05/2019,MCH,"96,500","98,500","96,900","98,500","95,600","98,322",400,0.41,0.00,0.27,0.00,0.00,0.00,0.27,"59,102.13"
1809,30/05/2019,MCH,"95,400","97,700","96,300","97,700","96,300","96,533",900,0.94,0.00,0.06,0.00,0.00,0.00,0.06,"58,736.17"
1810,29/05/2019,MCH,"95,300","95,500","95,500","95,500","95,300","95,403",200,0.21,0.00,0.32,0.00,0.00,0.00,0.32,"58,248.23"
1811,28/05/2019,MCH,"98,000","97,000","94,500","97,000","94,500","95,424","-3,500",-3.57,0.00,0.03,0.00,0.00,0.00,0.03,"57,638.30"
1812,27/05/2019,MCH,"98,000","98,000","98,000","98,000","98,000",0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"59,773.05"
1813,24/05/2019,MCH,"98,800","98,000","98,000","98,000","98,000","98,000",-800,-0.81,0.00,0.14,0.00,0.00,0.00,0.14,"59,773.05"
1814,23/05/2019,MCH,"97,000","98,700","98,800","98,800","98,700","98,759","1,800",1.86,0.01,0.50,0.00,0.00,0.01,0.50,"60,261.00"
1815,22/05/2019,MCH,"96,200","97,000","97,000","97,000","97,000","97,000",800,0.83,0.00,0.21,0.00,0.00,0.00,0.21,"59,163.12"
1816,21/05/2019,MCH,"99,000","96,200","96,100","96,200","96,100","93,007","-2,900",-2.93,0.00,0.02,0.00,0.01,0.00,0.03,"58,614.19"
