No,Date,Ticker,Reference,Open_price,Close_price,Highest_price,Lowest_price,Average,Change,Change_percent,Matched_volume,Matched_value,Negotiated_volume,Negotiated_value,Total_volume,Total_value,Market_cap
485,19/09/2024,MWG,"68,200","68,500","68,200","68,500","67,700","68,069",0,0.00,5.28,359.45,1.75,117.88,7.03,477.32,"99,702.63"
486,18/09/2024,MWG,"66,800","66,900","68,200","68,600","66,800","67,628","1,400",2.10,10.68,722.05,0.95,63.76,11.63,785.80,"99,702.63"
487,17/09/2024,MWG,"66,100","66,200","66,800","66,800","65,500","65,910",700,1.06,8.76,577.46,1.00,66.76,9.76,644.22,"97,655.95"
488,16/09/2024,MWG,"67,200","66,900","66,100","67,000","66,000","66,380","-1,100",-1.64,5.30,351.52,1.42,95.73,6.72,447.25,"96,632.61"
489,13/09/2024,MWG,"67,500","67,200","67,200","67,500","66,500","67,047",-300,-0.44,7.13,477.81,1.40,94.33,8.52,572.15,"98,240.71"
490,12/09/2024,MWG,"67,800","68,000","67,500","68,000","67,200","67,497",-300,-0.44,3.87,261.38,0.75,50.80,4.62,312.19,"98,679.29"
491,11/09/2024,MWG,"67,800","67,800","67,800","67,900","67,100","67,534",0,0.00,6.80,459.50,1.52,103.16,8.33,562.66,"99,117.86"
492,10/09/2024,MWG,"67,500","67,500","67,800","68,700","67,500","67,934",300,0.44,6.46,438.60,0.77,52.07,7.23,490.67,"99,117.86"
493,09/09/2024,MWG,"68,000","67,700","67,500","68,000","67,200","67,572",-500,-0.74,3.68,248.46,0.84,57.91,4.52,306.37,"98,679.29"
494,06/09/2024,MWG,"67,900","67,600","68,000","68,000","66,800","67,324",100,0.15,8.35,561.85,1.01,69.11,9.36,630.96,"99,410.25"
495,05/09/2024,MWG,"69,100","68,800","67,900","68,900","67,600","68,228","-1,200",-1.74,8.48,578.46,0.68,47.09,9.16,625.55,"99,264.05"
496,04/09/2024,MWG,"69,800","68,700","69,100","69,700","68,200","69,046",-700,-1.00,4.46,308.11,0.80,55.39,5.26,363.50,"101,018.35"
497,30/08/2024,MWG,"69,100","69,100","69,800","69,800","68,700","69,385",700,1.01,5.30,367.40,1.11,77.18,6.41,444.58,"102,041.69"
498,29/08/2024,MWG,"69,400","68,900","69,100","69,400","68,600","69,003",-300,-0.43,4.23,291.61,0.94,65.29,5.17,356.90,"101,018.35"
499,28/08/2024,MWG,"69,800","69,700","69,400","69,700","68,700","69,099",-400,-0.57,6.60,456.19,1.24,86.59,7.84,542.78,"101,456.93"
500,27/08/2024,MWG,"69,800","69,400","69,800","69,800","67,800","68,654",0,0.00,14.48,993.78,1.52,105.49,15.99,"1,099.26","102,041.69"
501,26/08/2024,MWG,"70,000","70,000","69,800","70,800","69,600","70,099",-200,-0.29,5.96,417.86,0.44,30.69,6.40,448.56,"102,041.69"
502,23/08/2024,MWG,"70,000","70,000","70,000","70,200","69,300","69,691",0,0.00,4.43,308.43,2.58,179.91,7.00,488.34,"102,334.08"
503,22/08/2024,MWG,"69,800","69,700","70,000","70,200","69,100","69,725",200,0.29,5.28,368.25,1.89,130.33,7.17,498.57,"102,334.08"
504,21/08/2024,MWG,"69,500","69,400","69,800","70,200","68,900","69,543",300,0.43,8.95,622.25,1.94,134.76,10.89,757.01,"102,041.69"
505,20/08/2024,MWG,"69,000","69,000","69,500","69,500","68,300","68,964",500,0.72,8.14,561.17,1.05,72.26,9.19,633.44,"101,603.12"
506,19/08/2024,MWG,"69,000","69,000","69,000","69,700","68,600","68,977",0,0.00,6.42,442.76,1.23,82.59,7.65,525.35,"100,872.16"
507,16/08/2024,MWG,"65,900","66,000","69,000","69,500","65,900","68,110","3,100",4.70,18.52,"1,261.30",0.33,22.45,18.85,"1,283.75","100,872.16"
508,15/08/2024,MWG,"66,600","66,300","65,900","66,400","65,300","65,683",-700,-1.05,7.15,469.43,1.10,72.87,8.24,542.31,"96,340.22"
509,14/08/2024,MWG,"66,700","66,800","66,600","67,000","65,800","66,347",-100,-0.15,6.29,417.52,1.80,114.36,8.09,531.88,"97,363.56"
510,13/08/2024,MWG,"66,600","66,800","66,700","67,200","65,500","66,406",100,0.15,9.39,623.62,0.23,14.72,9.62,638.34,"97,509.76"
511,12/08/2024,MWG,"65,600","65,900","66,600","66,800","65,600","66,241","1,000",1.52,11.01,729.39,0.45,27.81,11.47,757.20,"97,363.56"
512,09/08/2024,MWG,"62,400","62,700","65,600","65,800","62,500","64,481","3,200",5.13,17.52,"1,129.59",0.73,45.75,18.25,"1,175.34","95,901.65"
513,08/08/2024,MWG,"62,300","62,000","62,400","62,900","61,900","62,285",100,0.16,5.79,360.73,0.56,34.31,6.35,395.04,"91,223.52"
514,07/08/2024,MWG,"62,300","62,300","62,300","62,500","61,500","61,998",0,0.00,4.79,297.27,0.93,57.63,5.72,354.90,"91,077.33"
515,06/08/2024,MWG,"61,600","61,800","62,300","62,300","60,600","61,633",700,1.14,6.42,395.66,0.83,51.66,7.25,447.32,"91,077.33"
516,05/08/2024,MWG,"62,900","61,500","61,600","62,300","60,300","61,200","-1,300",-2.07,11.58,708.55,0.92,57.27,12.49,765.82,"90,053.99"
517,02/08/2024,MWG,"62,100","61,000","62,900","62,900","60,700","61,742",800,1.29,7.61,469.56,1.00,62.79,8.60,532.35,"91,954.48"
518,01/08/2024,MWG,"63,800","63,800","62,100","63,800","61,500","62,516","-1,700",-2.66,10.61,663.04,1.85,115.85,12.46,778.89,"90,784.95"
519,31/07/2024,MWG,"63,000","63,900","63,800","64,500","63,500","63,945",800,1.27,10.33,660.75,5.77,363.10,16.10,"1,023.85","93,270.20"
520,30/07/2024,MWG,"62,000","62,000","63,000","63,200","61,900","62,497","1,000",1.61,5.47,341.88,2.59,160.94,8.06,502.81,"92,100.67"
521,29/07/2024,MWG,"61,000","61,400","62,000","62,400","61,100","61,849","1,000",1.64,5.34,330.29,1.93,117.48,7.27,447.76,"90,638.75"
